player_id,name_first,name_last,name_full,dummy
butersa01,Sal,Butera,Sal Butera,1
butkaed01,Ed,Butka,Ed Butka,1
butlabi01,Bill,Butland,Bill Butland,1
butlead01,Adam,Butler,Adam Butler,1
butlear01,Art,Butler,Art Butler,1
butlebi01,Bill,Butler,Bill Butler,1
butlebi02,Bill,Butler,Bill Butler,1
butlebi03,Billy,Butler,Billy Butler,1
butlebr01,Brett,Butler,Brett Butler,1
butlebr02,Brent,Butler,Brent Butler,1
butlece01,Cecil,Butler,Cecil Butler,1
butlech01,Charlie,Butler,Charlie Butler,1
butleda01,Dan,Butler,Dan Butler,1
butledi01,Dick,Butler,Dick Butler,1
butleed01,Eddie,Butler,Eddie Butler,1
butlefr01,Frank,Butler,Frank Butler,1
butleik01,Ike,Butler,Ike Butler,1
butlejo01,John,Butler,John Butler,1
butlejo02,Johnny,Butler,Johnny Butler,1
butlejo03,Josh,Butler,Josh Butler,1
butlejo04,Joey,Butler,Joey Butler,1
butleke01,Keith,Butler,Keith Butler,1
butleki01,Kid,Butler,Kid Butler,1
butleki02,Kid,Butler,Kid Butler,1
butleor99,Ormond,Butler,Ormond Butler,1
butleri01,Rich,Butler,Rich Butler,1
butlero01,Rob,Butler,Rob Butler,1
buttefr01,Frank,Buttery,Frank Buttery,1
butteto01,Tom,Butters,Tom Butters,1
buxtoby01,Byron,Buxton,Byron Buxton,1
buxtora01,Ralph,Buxton,Ralph Buxton,1
buzasjo01,Joe,Buzas,Joe Buzas,1
buzhajo01,John,Buzhardt,John Buzhardt,1
byerlbu01,Bud,Byerly,Bud Byerly,1
byersbi01,Bill,Byers,Bill Byers,1
byersbu01,Burley,Bayer,Burley Bayer,1
byersra01,Randy,Byers,Randy Byers,1
bynumfr01,Freddie,Bynum,Freddie Bynum,1
bynummi01,Mike,Bynum,Mike Bynum,1
byrdati01,Tim,Byrdak,Tim Byrdak,1
byrdha01,Harry,Byrd,Harry Byrd,1
byrdje01,Jeff,Byrd,Jeff Byrd,1
byrdji01,Jim,Byrd,Jim Byrd,1
byrdma01,Marlon,Byrd,Marlon Byrd,1
byrdpa01,Paul,Byrd,Paul Byrd,1
byrdsa01,Samuel,Byrd,Samuel Byrd,1
byrnebo01,Bobby,Byrne,Bobby Byrne,1
byrnech99,Charlie,Byrne,Charlie Byrne,1
byrneer01,Eric,Byrnes,Eric Byrnes,1
byrneje01,Jerry,Byrne,Jerry Byrne,1
byrneji01,Jim,Byrnes,Jim Byrnes,1
byrnemi01,Milt,Byrnes,Milt Byrnes,1
byrneto01,Tommy,Byrne,Tommy Byrne,1
bystrma01,Marty,Bystrom,Marty Bystrom,1
cabalpu01,Putsy,Caballero,Putsy Caballero,1
cabelen01,Enos,Cabell,Enos Cabell,1
cabrace01,Cesar,Cabral,Cesar Cabral,1
cabreal01,Al,Cabrera,Al Cabrera,1
cabreal02,Alex,Cabrera,Alex Cabrera,1
cabreal03,Alberto,Cabrera,Alberto Cabrera,1
cabreas01,Asdrubal,Cabrera,Asdrubal Cabrera,1
cabreda01,Daniel,Cabrera,Daniel Cabrera,1
cabreed01,Edwar,Cabrera,Edwar Cabrera,1
cabreev01,Everth,Cabrera,Everth Cabrera,1
cabrefe01,Fernando,Cabrera,Fernando Cabrera,1
cabrefr01,Francisco,Cabrera,Francisco Cabrera,1
cabrejo01,Jose,Cabrera,Jose Cabrera,1
cabrejo02,Jolbert,Cabrera,Jolbert Cabrera,1
cabreme01,Melky,Cabrera,Melky Cabrera,1
cabremi01,Miguel,Cabrera,Miguel Cabrera,1
cabreor01,Orlando,Cabrera,Orlando Cabrera,1
cabrera01,Ramon,Cabrera,Ramon Cabrera,1
cacekcr01,Craig,Cacek,Craig Cacek,1
cacered01,Edgar,Caceres,Edgar Caceres,1
cadargr01,Greg,Cadaret,Greg Cadaret,1
cadorle01,Leon,Cadore,Leon Cadore,1
cadych01,Charlie,Cady,Charlie Cady,1
cadyhi01,Hick,Cady,Hick Cady,1
cafegto01,Tom,Cafego,Tom Cafego,1
caffijo01,Joe,Caffie,Joe Caffie,1
caffybe01,Ben,Caffyn,Ben Caffyn,1
cagewa01,Wayne,Cage,Wayne Cage,1
cahiljo01,John,Cahill,John Cahill,1
cahilto01,Tom,Cahill,Tom Cahill,1
cahiltr01,Trevor,Cahill,Trevor Cahill,1
cainbo01,Bob,Cain,Bob Cain,1
cainle01,Les,Cain,Les Cain,1
cainlo01,Lorenzo,Cain,Lorenzo Cain,1
cainma01,Matt,Cain,Matt Cain,1
cainsu01,Sugar,Cain,Sugar Cain,1
cairnca01,Cameron,Cairncross,Cameron Cairncross,1
cairomi01,Miguel,Cairo,Miguel Cairo,1
caithge01,George,Caithamer,George Caithamer,1
caldeiv01,Ivan,Calderon,Ivan Calderon,1
caldesa01,Sam,Calderone,Sam Calderone,1
caldwbr01,Bruce,Caldwell,Bruce Caldwell,1
caldwch01,Charlie,Caldwell,Charlie Caldwell,1
caldwea01,Earl,Caldwell,Earl Caldwell,1
caldwmi01,Mike,Caldwell,Mike Caldwell,1
caldwra01,Ralph,Caldwell,Ralph Caldwell,1
caldwra02,Ray,Caldwell,Ray Caldwell,1
calerki01,Kiko,Calero,Kiko Calero,1
calhobi01,Bill,Calhoun,Bill Calhoun,1
calhoja01,Jack,Calhoun,Jack Calhoun,1
calhoje01,Jeff,Calhoun,Jeff Calhoun,1
calhoko01,Kole,Calhoun,Kole Calhoun,1
calica01,Carmen,Cali,Carmen Cali,1
caligfr01,Fred,Caligiuri,Fred Caligiuri,1
calihwi01,Will,Calihan,Will Calihan,1
calixor01,Orlando,Calixte,Orlando Calixte,1
callaal01,Alberto,Callaspo,Alberto Callaspo,1
callabe01,Ben,Callahan,Ben Callahan,1
callada01,Dave,Callahan,Dave Callahan,1
callaed01,Ed,Callahan,Ed Callahan,1
callafr01,Frank,Callaway,Frank Callaway,1
callaji01,Jim,Callahan,Jim Callahan,1
callajo01,Joe,Callahan,Joe Callahan,1
callajo02,John,Callahan,John Callahan,1
callale01,Leo,Callahan,Leo Callahan,1
callama01,Marty,Callaghan,Marty Callaghan,1
callami01,Mickey,Callaway,Mickey Callaway,1
callani01,Jimmy,Callahan,Jimmy Callahan,1
callapa01,Pat,Callaghan,Pat Callaghan,1
callara01,Ray,Callahan,Ray Callahan,1
callawe01,Wese,Callahan,Wese Callahan,1
callijo01,Johnny,Callison,Johnny Callison,1
calloro01,Ron,Calloway,Ron Calloway,1
calmudi01,Dick,Calmus,Dick Calmus,1
calvema01,Mark,Calvert,Mark Calvert,1
calvepa01,Paul,Calvert,Paul Calvert,1
calvoja01,Jack,Calvo,Jack Calvo,1
calzana01,Napoleon,Calzado,Napoleon Calzado,1
camacer01,Ernie,Camacho,Ernie Camacho,1
cambrfr01,Fred,Cambria,Fred Cambria,1
camelha01,Hank,Camelli,Hank Camelli,1
camerja01,Jack,Cameron,Jack Cameron,1
camerke01,Kevin,Cameron,Kevin Cameron,1
camermi01,Mike,Cameron,Mike Cameron,1
camildo01,Dolph,Camilli,Dolph Camilli,1
camildo02,Doug,Camilli,Doug Camilli,1
camillo01,Lou,Camilli,Lou Camilli,1
caminar01,Arquimedes,Caminero,Arquimedes Caminero,1
caminke01,Ken,Caminiti,Ken Caminiti,1
cammaer01,Eric,Cammack,Eric Cammack,1
camniha01,Harry,Camnitz,Harry Camnitz,1
camniho01,Howie,Camnitz,Howie Camnitz,1
campaal01,Al,Campanis,Al Campanis,1
campabe01,Bert,Campaneris,Bert Campaneris,1
campaco01,Count,Campau,Count Campau,1
campaji01,Jim,Campanis,Jim Campanis,1
camparo01,Roy,Campanella,Roy Campanella,1
campato01,Tony,Campana,Tony Campana,1
campbar01,Archie,Campbell,Archie Campbell,1
campbbi01,Billy,Campbell,Billy Campbell,1
campbbi02,Bill,Campbell,Bill Campbell,1
campbbr01,Bruce,Campbell,Bruce Campbell,1
campbbr02,Brett,Campbell,Brett Campbell,1
campbda01,Dave,Campbell,Dave Campbell,1
campbda02,Dave,Campbell,Dave Campbell,1
campber01,Eric,Campbell,Eric Campbell,1
campbgi01,Gilly,Campbell,Gilly Campbell,1
campbhu01,Hugh,Campbell,Hugh Campbell,1
campbhu02,Marc,Campbell,Marc Campbell,1
campbji01,Jim,Campbell,Jim Campbell,1
campbji02,Jim,Campbell,Jim Campbell,1
campbji03,Jim,Campbell,Jim Campbell,1
campbjo01,John,Campbell,John Campbell,1
campbjo02,Joe,Campbell,Joe Campbell,1
campbke01,Kevin,Campbell,Kevin Campbell,1
campbmi01,Mike,Campbell,Mike Campbell,1
campbmi02,Michael,Campbell,Michael Campbell,1
campbpa01,Paul,Campbell,Paul Campbell,1
campbro01,Ron,Campbell,Ron Campbell,1
campbsa01,Sam,Campbell,Sam Campbell,1
campbso01,Soup,Campbell,Soup Campbell,1
campbvi01,Vin,Campbell,Vin Campbell,1
campeca01,Cardell,Camper,Cardell Camper,1
campfsa01,Sal,Campfield,Sal Campfield,1
campho01,Howie,Camp,Howie Camp,1
campijo01,Jorge,Campillo,Jorge Campillo,1
campisa01,Sal,Campisi,Sal Campisi,1
campki01,Kid,Camp,Kid Camp,1
cample01,Lew,Camp,Lew Camp,1
campofr01,Frank,Campos,Frank Campos,1
campole01,Leonel,Campos,Leonel Campos,1
campri01,Rick,Camp,Rick Camp,1
campsh01,Shawn,Camp,Shawn Camp,1
campusi01,Sil,Campusano,Sil Campusano,1
canalge01,George,Canale,George Canale,1
canatwi01,Willie,Canate,Willie Canate,1
canavhu01,Hugh,Canavan,Hugh Canavan,1
canavji01,Jim,Canavan,Jim Canavan,1
cancero01,Robinson,Cancel,Robinson Cancel,1
candaca01,Casey,Candaele,Casey Candaele,1
candejo01,John,Candelaria,John Candelaria,1
candimi01,Milo,Candini,Milo Candini,1
candito01,Tom,Candiotti,Tom Candiotti,1
caneijo01,John,Caneira,John Caneira,1
cangejo01,John,Cangelosi,John Cangelosi,1
canhama01,Mark,Canha,Mark Canha,1
canizba01,Barbaro,Canizares,Barbaro Canizares,1
canizja01,Jay,Canizaro,Jay Canizaro,1
canneri01,Rip,Cannell,Rip Cannell,1
cannian01,Andy,Cannizaro,Andy Cannizaro,1
cannich01,Chris,Cannizzaro,Chris Cannizzaro,1
cannojo01,Joe,Cannon,Joe Cannon,1
canojo01,Jose,Cano,Jose Cano,1
canoro01,Robinson,Cano,Robinson Cano,1
cansejo01,Jose,Canseco,Jose Canseco,1
canseoz01,Ozzie,Canseco,Ozzie Canseco,1
cantijo99,Joe,Cantillon,Joe Cantillon,1
cantrgu01,Guy,Cantrell,Guy Cantrell,1
cantujo01,Jorge,Cantu,Jorge Cantu,1
cantwbe01,Ben,Cantwell,Ben Cantwell,1
cantwmi01,Mike,Cantwell,Mike Cantwell,1
cantwto01,Tom,Cantwell,Tom Cantwell,1
cantzba01,Bart,Cantz,Bart Cantz,1
canzlru01,Russ,Canzler,Russ Canzler,1
capeljo01,Jose,Capellan,Jose Capellan,1
capelmi01,Mike,Capel,Mike Capel,1
capildo01,Doug,Capilla,Doug Capilla,1
cappsca01,Carter,Capps,Carter Capps,1
cappsma01,Matt,Capps,Matt Capps,1
cappuge01,George,Cappuzzello,George Cappuzzello,1
caprabu01,Buzz,Capra,Buzz Capra,1
caprani01,Nick,Capra,Nick Capra,1
capripa01,Pat,Capri,Pat Capri,1
caprora01,Ralph,Capron,Ralph Capron,1
capuach01,Chris,Capuano,Chris Capuano,1
carabra01,Ramon,Caraballo,Ramon Caraballo,1
carawpa01,Pat,Caraway,Pat Caraway,1
carbijo01,John,Carbine,John Carbine,1
carbobe01,Bernie,Carbo,Bernie Carbo,1
cardead01,Adrian,Cardenas,Adrian Cardenas,1
cardejo01,John,Carden,John Carden,1
cardejo02,Jose,Cardenal,Jose Cardenal,1
cardele01,Leo,Cardenas,Leo Cardenas,1
cardico01,Conrad,Cardinal,Conrad Cardinal,1
cardobe01,Ben,Cardoni,Ben Cardoni,1
cardoja01,Javier,Cardona,Javier Cardona,1
cardwdo01,Don,Cardwell,Don Cardwell,1
carewro01,Rod,Carew,Rod Carew,1
careyan01,Andy,Carey,Andy Carey,1
careyma01,Max,Carey,Max Carey,1
careypa01,Paul,Carey,Paul Carey,1
careyro01,Roger,Carey,Roger Carey,1
careysc01,Scoops,Carey,Scoops Carey,1
careyto01,Tom,Carey,Tom Carey,1
careyto02,Tom,Carey,Tom Carey,1
carfred01,Ed,Carfrey,Ed Carfrey,1
cargobo01,Bobby,Cargo,Bobby Cargo,1
carides01,Esmailin,Caridad,Esmailin Caridad,1
carigan01,Andrew,Carignan,Andrew Carignan,1
carisfr01,Fred,Carisch,Fred Carisch,1
carleji01,Jim,Carleton,Jim Carleton,1
carlete01,Tex,Carleton,Tex Carleton,1
carlfr01,Fred,Carl,Fred Carl,1
carliji01,Jim,Carlin,Jim Carlin,1
carlilu01,Luke,Carlin,Luke Carlin,1
carliwa01,Walter,Carlisle,Walter Carlisle,1
carlle01,Lew,Carl,Lew Carl,1
carloci01,Cisco,Carlos,Cisco Carlos,1
carlsda01,Dan,Carlson,Dan Carlson,1
carlsdo01,Don,Carlsen,Don Carlsen,1
carlsha01,Hal,Carlson,Hal Carlson,1
carlsje01,Jesse,Carlson,Jesse Carlson,1
carlsle01,Leon,Carlson,Leon Carlson,1
carlssw01,Swede,Carlstrom,Swede Carlstrom,1
carltst01,Steve,Carlton,Steve Carlton,1
carlybu01,Buddy,Carlyle,Buddy Carlyle,1
carlycl01,Cleo,Carlyle,Cleo Carlyle,1
carlyro01,Roy,Carlyle,Roy Carlyle,1
carmado01,Don,Carman,Don Carman,1
carmage01,George,Carman,George Carman,1
carmedu01,Duke,Carmel,Duke Carmel,1
carmich01,Chet,Carmichael,Chet Carmichael,1
carmofa01,Roberto,Hernandez,Roberto Hernandez,1
carmora01,Rafael,Carmona,Rafael Carmona,1
carnebi01,Bill,Carney,Bill Carney,1
carneed01,Eddie,Carnett,Eddie Carnett,1
carnejo01,Jack,Carney,Jack Carney,1
carnepa01,Pat,Carney,Pat Carney,1
carpean01,Drew,Carpenter,Drew Carpenter,1
carpebo01,Bob,Carpenter,Bob Carpenter,1
carpebu01,Bubba,Carpenter,Bubba Carpenter,1
carpech01,Chris,Carpenter,Chris Carpenter,1
carpech02,Chris,Carpenter,Chris Carpenter,1
carpecr01,Cris,Carpenter,Cris Carpenter,1
carpeda01,David,Carpenter,David Carpenter,1
carpeda02,David,Carpenter,David Carpenter,1
carpehi01,Hick,Carpenter,Hick Carpenter,1
carpele01,Lew,Carpenter,Lew Carpenter,1
carpema01,Matt,Carpenter,Matt Carpenter,1
carpepa01,Paul,Carpenter,Paul Carpenter,1
carpifr01,Frank,Carpin,Frank Carpin,1
carpmi01,Mike,Carp,Mike Carp,1
carraal01,Alex,Carrasquel,Alex Carrasquel,1
carraca01,Carlos,Carrasco,Carlos Carrasco,1
carrach01,Chico,Carrasquel,Chico Carrasquel,1
carradj01,D. J.,Carrasco,D. J. Carrasco,1
carragi01,Giovanni,Carrara,Giovanni Carrara,1
carrahe01,Hector,Carrasco,Hector Carrasco,1
carrch01,Charlie,Carr,Charlie Carr,1
carrch02,Chuck,Carr,Chuck Carr,1
carream01,Amalio,Carreno,Amalio Carreno,1
carreca01,Cam,Carreon,Cam Carreon,1
carreez01,Ezequiel,Carrera,Ezequiel Carrera,1
carrejo01,Joel,Carreno,Joel Carreno,1
carrema01,Mark,Carreon,Mark Carreon,1
carribi01,Bill,Carrick,Bill Carrick,1
carribi02,Bill,Carrigan,Bill Carrigan,1
carrice01,Cesar,Carrillo,Cesar Carrillo,1
carrido01,Don,Carrithers,Don Carrithers,1
carrima01,Matias,Carrillo,Matias Carrillo,1
carrle01,Lew,Carr,Lew Carr,1
carrobr01,Brett,Carroll,Brett Carroll,1
carroch01,,Carroll, Carroll,1
carrocl01,Cliff,Carroll,Cliff Carroll,1
carrocl02,Clay,Carroll,Clay Carroll,1
carrodi01,Dick,Carroll,Dick Carroll,1
carrodi02,Dixie,Carroll,Dixie Carroll,1
carrodo01,Doc,Carroll,Doc Carroll,1
carroed01,Ed,Carroll,Ed Carroll,1
carrofr01,Fred,Carroll,Fred Carroll,1
carroja01,Jamey,Carroll,Jamey Carroll,1
carroow01,Ownie,Carroll,Ownie Carroll,1
carropa01,Pat,Carroll,Pat Carroll,1
carrosc01,Scrappy,Carroll,Scrappy Carroll,1
carrosc02,Scott,Carroll,Scott Carroll,1
carroto01,Tom,Carroll,Tom Carroll,1
carroto02,Tom,Carroll,Tom Carroll,1
carseki01,Kid,Carsey,Kid Carsey,1
carsoal01,Al,Carson,Al Carson,1
carsoki01,Kit,Carson,Kit Carson,1
carsoma01,Matt,Carson,Matt Carson,1
carsoro01,Robert,Carson,Robert Carson,1
carswfr01,Frank,Carswell,Frank Carswell,1
cartean01,Andy,Carter,Andy Carter,1
cartear01,Arnold,Carter,Arnold Carter,1
cartebl01,Blackie,Carter,Blackie Carter,1
cartech01,Chris,Carter,Chris Carter,1
cartech02,Chris,Carter,Chris Carter,1
cartega01,Gary,Carter,Gary Carter,1
carteho01,Howie,Carter,Howie Carter,1
carteje01,Jeff,Carter,Jeff Carter,1
cartejo01,Joe,Carter,Joe Carter,1
cartela01,Larry,Carter,Larry Carter,1
cartela02,Lance,Carter,Lance Carter,1
carteni01,Nick,Carter,Nick Carter,1
cartepa01,Paul,Carter,Paul Carter,1
carteso01,Sol,Carter,Sol Carter,1
cartest01,Steve,Carter,Steve Carter,1
cartwal99,Alexander,Cartwright,Alexander Cartwright,1
cartwed01,Ed,Cartwright,Ed Cartwright,1
cartyri01,Rico,Carty,Rico Carty,1
carusmi01,Mike,Caruso,Mike Caruso,1
carutbo01,Bob,Caruthers,Bob Caruthers,1
carvama01,Marcos,Carvajal,Marcos Carvajal,1
carych01,Chuck,Cary,Chuck Cary,1
carysc01,Scott,Cary,Scott Cary,1
casalcu01,Curt,Casali,Curt Casali,1
casalje01,Jerry,Casale,Jerry Casale,1
casanpa01,Paul,Casanova,Paul Casanova,1
casanra01,Raul,Casanova,Raul Casanova,1
cascajo01,Joe,Cascarella,Joe Cascarella,1
casech01,Charlie,Case,Charlie Case,1
casege01,George,Case,George Case,1
caseybi01,Tommy,Casey,Tommy Casey,1
caseybo01,Bob,Casey,Bob Casey,1
caseyda01,Dan,Casey,Dan Casey,1
caseyde01,Dennis,Casey,Dennis Casey,1
caseydo01,Doc,Casey,Doc Casey,1
caseyhu01,Hugh,Casey,Hugh Casey,1
caseyjo01,Joe,Casey,Joe Casey,1
caseyse01,Sean,Casey,Sean Casey,1
cashda01,Dave,Cash,Dave Cash,1
cashica01,Carl,Cashion,Carl Cashion,1
cashke01,Kevin,Cash,Kevin Cash,1
cashnan01,Andrew,Cashner,Andrew Cashner,1
cashno01,Norm,Cash,Norm Cash,1
cashro01,Ron,Cash,Ron Cash,1
casiala01,Larry,Casian,Larry Casian,1
casilal01,Alexi,Casilla,Alexi Casilla,1
casimca01,Carlos,Casimiro,Carlos Casimiro,1
caskecr01,Craig,Caskey,Craig Caskey,1
caskied01,Ed,Caskin,Ed Caskin,1
cassaha01,Harry,Cassady,Harry Cassady,1
cassebo01,Bobby,Cassevah,Bobby Cassevah,1
casseja01,Jack,Cassel,Jack Cassel,1
cassied01,Ed,Cassian,Ed Cassian,1
cassija01,Jack,Cassini,Jack Cassini,1
cassijo01,John,Cassidy,John Cassidy,1
cassijo02,Joe,Cassidy,Joe Cassidy,1
cassipe01,Pete,Cassidy,Pete Cassidy,1
cassisc01,Scott,Cassidy,Scott Cassidy,1
casteal01,Alex,Castellanos,Alex Castellanos,1
castege01,George,Caster,George Caster,1
casteni01,Nick,Castellanos,Nick Castellanos,1
castepe01,Pedro,Castellano,Pedro Castellano,1
castial01,Alberto,Castillo,Alberto Castillo,1
castial02,Alberto,Castillo,Alberto Castillo,1
castibo01,Bobby,Castillo,Bobby Castillo,1
castibr01,Braulio,Castillo,Braulio Castillo,1
castica01,Carmelo,Castillo,Carmelo Castillo,1
castica02,Carlos,Castillo,Carlos Castillo,1
castifr01,Frank,Castillo,Frank Castillo,1
castiji01,Jim,Castiglia,Jim Castiglia,1
castijo01,John,Castino,John Castino,1
castijo02,Jose,Castillo,Jose Castillo,1
castiju01,Juan,Castillo,Juan Castillo,1
castiju02,Juan,Castillo,Juan Castillo,1
castile01,Lendy,Castillo,Lendy Castillo,1
castilu01,Luis,Castillo,Luis Castillo,1
castima01,Manny,Castillo,Manny Castillo,1
castima02,Marty,Castillo,Marty Castillo,1
castipe01,Pete,Castiglione,Pete Castiglione,1
castiru01,Rusney,Castillo,Rusney Castillo,1
castito01,Tony,Castillo,Tony Castillo,1
castito02,Tony,Castillo,Tony Castillo,1
castivi01,Vince,Castino,Vince Castino,1
castivi02,Vinny,Castilla,Vinny Castilla,1
castiwe01,Welington,Castillo,Welington Castillo,1
castiwi01,Wilkin,Castillo,Wilkin Castillo,1
castldo01,Don,Castle,Don Castle,1
castlfo01,Foster,Castleman,Foster Castleman,1
castljo01,John,Castle,John Castle,1
castlro01,Roy,Castleton,Roy Castleton,1
castlsl01,Slick,Castleman,Slick Castleman,1
castnpa01,Paul,Castner,Paul Castner,1
castoko01,Kory,Casto,Kory Casto,1
castran01,Angel,Castro,Angel Castro,1
castrbe01,Bernie,Castro,Bernie Castro,1
castrbi01,Bill,Castro,Bill Castro,1
castrda01,Daniel,Castro,Daniel Castro,1
castrfa01,Fabio,Castro,Fabio Castro,1
castrja01,Jason,Castro,Jason Castro,1
castrju01,Juan,Castro,Juan Castro,1
castrlu01,Lou,Castro,Lou Castro,1
castrmi01,Miguel,Castro,Miguel Castro,1
castrra01,Ramon,Castro,Ramon Castro,1
castrra02,Ramon,Castro,Ramon Castro,1
castrsi01,Simon,Castro,Simon Castro,1
castrst01,Starlin,Castro,Starlin Castro,1
catalfr01,Frank,Catalanotto,Frank Catalanotto,1
caterda01,Danny,Cater,Danny Cater,1
catesel01,Eli,Cates,Eli Cates,1
catetr01,Troy,Cate,Troy Cate,1
catheha01,Hardin,Cathey,Hardin Cathey,1
cathemi01,Mike,Cather,Mike Cather,1
cathete01,Ted,Cather,Ted Cather,1
catoke01,Keefe,Cato,Keefe Cato,1
catonho01,Howdy,Caton,Howdy Caton,1
cattajo01,John,Cattanach,John Cattanach,1
catteto01,Tom,Catterson,Tom Catterson,1
caudibi01,Bill,Caudill,Bill Caudill,1
caulfja01,Jake,Caulfield,Jake Caulfield,1
causere01,Red,Causey,Red Causey,1
causewa01,Wayne,Causey,Wayne Causey,1
cavanjo01,John,Cavanaugh,John Cavanaugh,1
cavarph01,Phil,Cavarretta,Phil Cavarretta,1
cavazan01,Andy,Cavazos,Andy Cavazos,1
cavenik01,Ike,Caveney,Ike Caveney,1
cavetpu01,Pug,Cavet,Pug Cavet,1
cayloop99,Ollie,Caylor,Ollie Caylor,1
ceccaar01,Art,Ceccarelli,Art Ceccarelli,1
cecchga01,Garin,Cecchini,Garin Cecchini,1
cecenjo01,Jose,Cecena,Jose Cecena,1
cecilbr01,Brett,Cecil,Brett Cecil,1
cecilda01,Darrell,Ceciliani,Darrell Ceciliani,1
cecilre01,Rex,Cecil,Rex Cecil,1
cedajo01,Jose,Ceda,Jose Ceda,1
cedenan01,Andujar,Cedeno,Andujar Cedeno,1
cedence01,Cesar,Cedeno,Cesar Cedeno,1
cedendo01,Domingo,Cedeno,Domingo Cedeno,1
cedenro01,Roger,Cedeno,Roger Cedeno,1
cedenro02,Ronny,Cedeno,Ronny Cedeno,1
cedenxa01,Xavier,Cedeno,Xavier Cedeno,1
centeju01,Juan,Centeno,Juan Centeno,1
centepe01,Pete,Center,Pete Center,1
cepedor01,Orlando,Cepeda,Orlando Cepeda,1
cepicma01,Matthew,Cepicky,Matthew Cepicky,1
cerdaja01,Jaime,Cerda,Jaime Cerda,1
cermaed01,Ed,Cermak,Ed Cermak,1
ceronri01,Rick,Cerone,Rick Cerone,1
cerroju01,Juan,Cerros,Juan Cerros,1
cerutjo01,John,Cerutti,John Cerutti,1
cervbo01,Bob,Cerv,Bob Cerv,1
cervefr01,Francisco,Cervelli,Francisco Cervelli,1
cervemi01,Mike,Cervenak,Mike Cervenak,1
cespeyo01,Yoenis,Cespedes,Yoenis Cespedes,1
ceyro01,Ron,Cey,Ron Cey,1
chacigu01,Gustavo,Chacin,Gustavo Chacin,1
chacijh01,Jhoulys,Chacin,Jhoulys Chacin,1
chacoel01,Elio,Chacon,Elio Chacon,1
chacosh01,Shawn,Chacon,Shawn Chacon,1
chadbch01,Chet,Chadbourne,Chet Chadbourne,1
chadwhe99,Henry,Chadwick,Henry Chadwick,1
chadwra01,Ray,Chadwick,Ray Chadwick,1
chafian01,Andrew,Chafin,Andrew Chafin,1
chagnle01,Leon,Chagnon,Leon Chagnon,1
chakabo01,Bob,Chakales,Bob Chakales,1
chalkda01,Dave,Chalk,Dave Chalk,1
chalmge01,George,Chalmers,George Chalmers,1
chambad01,Adron,Chambers,Adron Chambers,1
chambal01,Al,Chambers,Al Chambers,1
chambbi01,Bill,Chambers,Bill Chambers,1
chambbi02,Bill,Chamberlain,Bill Chamberlain,1
chambch01,Chris,Chambliss,Chris Chambliss,1
chambcl01,Cliff,Chambers,Cliff Chambers,1
chambcr01,Craig,Chamberlain,Craig Chamberlain,1
chambel01,Ice Box,Chamberlain,Ice Box Chamberlain,1
chambji01,Jim,Chamblee,Jim Chamblee,1
chambjo01,Joe,Chamberlain,Joe Chamberlain,1
chambjo02,Johnnie,Chambers,Johnnie Chambers,1
chambjo03,Joba,Chamberlain,Joba Chamberlain,1
chambro01,Rome,Chambers,Rome Chambers,1
chambwe01,Wes,Chamberlain,Wes Chamberlain,1
champbi01,Bill,Champion,Bill Champion,1
champmi01,Mike,Champion,Mike Champion,1
chancbo01,Bob,Chance,Bob Chance,1
chancde01,Dean,Chance,Dean Chance,1
chancfr01,Frank,Chance,Frank Chance,1
chanded01,Ed,Chandler,Ed Chandler,1
chandha99,Happy,Chandler,Happy Chandler,1
chandsp01,Spud,Chandler,Spud Chandler,1
chaneda01,Darrel,Chaney,Darrel Chaney,1
chanees01,Esty,Chaney,Esty Chaney,1
channle01,Les,Channell,Les Channell,1
chantch01,Charlie,Chant,Charlie Chant,1
chapida01,Darrin,Chapin,Darrin Chapin,1
chapled01,Ed,Chaplin,Ed Chaplin,1
chaplti01,Tiny,Chaplin,Tiny Chaplin,1
chapmar01,Aroldis,Chapman,Aroldis Chapman,1
chapmbe01,Ben,Chapman,Ben Chapman,1
chapmca01,Calvin,Chapman,Calvin Chapman,1
chapmed01,Ed,Chapman,Ed Chapman,1
chapmfr01,Frank,Chapman,Frank Chapman,1
chapmfr02,Fred,Chapman,Fred Chapman,1
chapmgl01,Glenn,Chapman,Glenn Chapman,1
chapmha01,Harry,Chapman,Harry Chapman,1
chapmja01,Jack,Chapman,Jack Chapman,1
chapmja02,Jaye,Chapman,Jaye Chapman,1
chapmjo01,John,Chapman,John Chapman,1
chapmke01,Kelvin,Chapman,Kelvin Chapman,1
chapmke02,Kevin,Chapman,Kevin Chapman,1
chapmra01,Ray,Chapman,Ray Chapman,1
chapmsa01,Sam,Chapman,Sam Chapman,1
chapmtr01,Travis,Chapman,Travis Chapman,1
chappbi01,Bill,Chappelle,Bill Chappelle,1
chappha01,Harry,Chappas,Harry Chappas,1
chappla01,Larry,Chappell,Larry Chappell,1
charbjo01,Joe,Charboneau,Joe Charboneau,1
charlch01,Chappy,Charles,Chappy Charles,1
charled01,Ed,Charles,Ed Charles,1
charlfr01,Frank,Charles,Frank Charles,1
charlno01,Norm,Charlton,Norm Charlton,1
charlos99,Oscar,Charleston,Oscar Charleston,1
chartmi01,Mike,Chartak,Mike Chartak,1
chartpe01,Pete,Charton,Pete Charton,1
